사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022080600100086,2022년 8월 6일 08시,토요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,여,67세,경상
2022080600100113,2022년 8월 6일 09시,토요일,대전광역시 유성구 반석동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,남,43세,경상
2022080600100114,2022년 8월 6일 09시,토요일,대전광역시 유성구 신성동,사망사고,1,0,0,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,이륜,남,37세,사망
2022080600100137,2022년 8월 6일 10시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,48세,상해없음,보행자,남,33세,경상
2022080600100138,2022년 8월 6일 10시,토요일,대전광역시 유성구 어은동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,53세,기타불명,이륜,남,54세,경상
2022080600100168,2022년 8월 6일 11시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,81세 이상,상해없음,화물,남,38세,경상
2022080600100169,2022년 8월 6일 11시,토요일,대전광역시 유성구 덕명동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,남,29세,경상
2022080600100170,2022년 8월 6일 11시,토요일,대전광역시 유성구 봉명동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,25세,기타불명,승용,남,31세,경상
2022080600100243,2022년 8월 6일 13시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,승용,남,31세,경상
2022080600100337,2022년 8월 6일 16시,토요일,대전광역시 동구 가양동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,43세,상해없음,승용,남,49세,경상
2022080600100458,2022년 8월 6일 21시,토요일,대전광역시 서구 내동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,56세,중상,,,,
2022080600100495,2022년 8월 6일 23시,토요일,대전광역시 중구 석교동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,25세,부상신고
2022080700100090,2022년 8월 7일 10시,일요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,59세,상해없음,승합,남,38세,경상
2022080700100091,2022년 8월 7일 10시,일요일,대전광역시 동구 가오동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,29세,경상
2022080700100092,2022년 8월 7일 10시,일요일,대전광역시 유성구 지족동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,78세,상해없음,승용,여,81세 이상,중상
2022080700100114,2022년 8월 7일 11시,일요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,35세,경상
2022080700100135,2022년 8월 7일 12시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,54세,상해없음,,,,
2022080700100165,2022년 8월 7일 13시,일요일,대전광역시 서구 정림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,70세,상해없음,승용,남,71세,경상
2022080700100215,2022년 8월 7일 15시,일요일,대전광역시 유성구 도룡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,승용,남,27세,경상
2022080700100216,2022년 8월 7일 15시,일요일,대전광역시 유성구 장대동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,40세,경상
2022080700100236,2022년 8월 7일 16시,일요일,대전광역시 중구 중촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,원동기,남,37세,경상
2022080700100314,2022년 8월 7일 19시,일요일,대전광역시 대덕구 덕암동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,이륜,남,18세,경상
2022080700100368,2022년 8월 7일 22시,일요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,기타불명,미분류,기타불명,이륜,남,31세,경상
2022080800100091,2022년 8월 8일 08시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,승용,남,43세,경상
2022080800100113,2022년 8월 8일 09시,월요일,대전광역시 서구 관저동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,여,32세,중상
2022080800100114,2022년 8월 8일 09시,월요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,남,26세,경상
2022080800100141,2022년 8월 8일 10시,월요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,47세,경상
2022080800100170,2022년 8월 8일 11시,월요일,대전광역시 서구 가수원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,특수,남,48세,상해없음,보행자,남,73세,중상
2022080800100265,2022년 8월 8일 14시,월요일,대전광역시 대덕구 신탄진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,55세,상해없음,건설기계,남,43세,경상
2022080800100305,2022년 8월 8일 15시,월요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,승용,여,60세,경상
2022080800100335,2022년 8월 8일 16시,월요일,대전광역시 동구 대동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,여,55세,경상
2022080800100336,2022년 8월 8일 16시,월요일,대전광역시 대덕구 읍내동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,여,53세,경상
2022080800100382,2022년 8월 8일 17시,월요일,대전광역시 서구 용문동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,67세,상해없음,승용,남,36세,경상
2022080800100383,2022년 8월 8일 17시,월요일,대전광역시 서구 정림동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,이륜,남,43세,경상
2022080800100384,2022년 8월 8일 17시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,33세,기타불명,승용,남,63세,경상
2022080800100385,2022년 8월 8일 17시,월요일,대전광역시 유성구 원신흥동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,42세,기타불명,승용,남,30세,경상
2022080800100426,2022년 8월 8일 18시,월요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,51세,경상
2022080800100427,2022년 8월 8일 18시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,승용,남,59세,상해없음
2022080800100428,2022년 8월 8일 18시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,69세,상해없음,승용,남,36세,경상
2022080800100429,2022년 8월 8일 18시,월요일,대전광역시 유성구 죽동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,41세,부상신고
2022080800100456,2022년 8월 8일 19시,월요일,대전광역시 중구 선화동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,28세,경상,승용,남,52세,경상
2022080800100490,2022년 8월 8일 20시,월요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,28세,경상
2022080800100522,2022년 8월 8일 21시,월요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,,,,
2022080800100568,2022년 8월 8일 23시,월요일,대전광역시 유성구 원신흥동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,30세,상해없음,화물,남,39세,경상
2022080900100010,2022년 8월 9일 00시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,22세,경상
2022080900100027,2022년 8월 9일 04시,화요일,대전광역시 중구 용두동,중상사고,0,1,3,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,31세,상해없음,승용,남,60세,중상
2022080900100064,2022년 8월 9일 07시,화요일,대전광역시 서구 괴정동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,48세,상해없음,이륜,남,19세,상해없음
2022080900100089,2022년 8월 9일 08시,화요일,대전광역시 동구 소제동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,54세,상해없음,화물,남,64세,경상
2022080900100122,2022년 8월 9일 09시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,승용,여,45세,경상
2022080900100149,2022년 8월 9일 10시,화요일,대전광역시 서구 변동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,기타 - 기타,승합,남,53세,상해없음,,,,
2022080900100177,2022년 8월 9일 11시,화요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,화물,여,60세,상해없음,승용,남,40세,경상
2022080900100212,2022년 8월 9일 12시,화요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,64세,경상
2022080900100213,2022년 8월 9일 12시,화요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,이륜,남,51세,중상
2022080900100319,2022년 8월 9일 16시,화요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,여,30세,경상
2022080900100320,2022년 8월 9일 16시,화요일,대전광역시 대덕구 석봉동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,특수,남,56세,경상
2022080900100354,2022년 8월 9일 17시,화요일,대전광역시 동구 삼성동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,상해없음,자전거,남,73세,중상
2022080900100434,2022년 8월 9일 19시,화요일,대전광역시 서구 둔산동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,보행자,남,25세,경상
2022080900100453,2022년 8월 9일 20시,화요일,대전광역시 서구 도안동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,승용,남,36세,경상
2022080900100454,2022년 8월 9일 20시,화요일,대전광역시 서구 괴정동,경상사고,0,0,2,0,차대차 - 추돌,차로위반,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,49세,상해없음
2022080900100455,2022년 8월 9일 20시,화요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,55세,상해없음,이륜,남,23세,중상
